Number;client;Service;Options;geomasked_PU_lat;geomasked_PU_lon;At Pickup time;geomasked_DO_lat;geomasked_DO_lon;At Drop Off time;Cumulated waiting time (HH:mm);ASAP;Job date;Status;COA;Invoice;Pay Period;Source;Number of passengers;Journey Time;Mileage;driver_enc;Vehicle;Creation date;Journey Type;As directed hours
36376;Customer 5;Confort;;5.25742712366254;-3.936106054109209;2024-06-01 18:57:08.271;5.326915009441012;-4.016009527407564;2024-06-01 19:28:21.640;0 days 00:00:00;PREBOOK;2024-06-01 17:55:00.000;Done;Done;1427.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:31:00;4.67;DRIVER 21;;2024-05-27 18:32:25.189;;
36334;Customer 5;Confort;;5.25343444084754;-3.935628651242679;;5.322833929872583;-4.0186186108594475;;0 days 00:00:00;PREBOOK;2024-06-01 18:35:00.000;Cancelled;COA;1427.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:00:00;0.0;;;2024-05-27 12:59:41.881;;
36475;Customer 5;Confort;;5.258588890442809;-3.932462024079772;2024-06-01 18:16:05.422;5.32368991926419;-4.016767945135963;2024-06-01 18:46:41.185;0 days 00:00:00;PREBOOK;2024-06-01 17:35:00.000;Done;Done;1427.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:30:00;14.08;DRIVER 07;9354JU01;2024-05-29 13:14:15.365;;
36653;Customer 1;Confort;;5.300953572810501;-3.9842888066631326;2024-06-01 18:03:13.250;5.2855456348833245;-3.9872976329867353;2024-06-01 18:12:35.493;0 days 00:03:00;PREBOOK;2024-06-01 17:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:09:00;1.66;DRIVER 13;3558KV01;2024-06-01 13:46:29.310;;
36564;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
36659;Customer 1;Confort;;5.3011957759039685;-3.9844071962552476;2024-06-01 17:57:25.533;5.285488257999101;-3.976488047347746;2024-06-01 17:57:58.044;0 days 00:00:00;PREBOOK;2024-06-01 16:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 33;8394WWCI01;2024-06-01 14:55:12.380;;
36622;Customer 5;Confort;;5.255449756561969;-3.9344847071995948;2024-06-01 17:49:28.692;5.327017476400697;-4.018302872152768;2024-06-01 18:33:55.307;0 days 00:00:00;PREBOOK;2024-06-01 15:40:00.000;Done;Done;1427.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:44:00;14.06;DRIVER 29;2929JT01;2024-05-31 17:44:22.759;;
36654;Customer 1;Confort;;5.350060343048171;-3.948299244087714;2024-06-01 17:34:09.496;5.283878184618136;-3.977205122050879;2024-06-01 18:16:14.702;0 days 00:11:00;PREBOOK;2024-06-01 17:00:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:42:00;11.35;DRIVER 36;;2024-06-01 13:47:30.145;;
36225;Customer 4;premiere classe;;5.32187892667804;-4.014635579760762;;5.254464590781888;-3.9336007713825993;;0 days 00:00:00;PREBOOK;2024-06-01 17:00:00.000;Cancelled;COA;1433.0;22 - [2024-05-27 - 2024-06-03];Booking screen;2;0 days 00:00:00;0.0;DRIVER 13;3558KV01;2024-05-24 21:24:20.310;;
36660;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
36652;Customer 1;Confort;;5.286611002685092;-3.9874054643758052;2024-06-01 16:34:51.276;5.295861083391553;-3.987847241613377;2024-06-01 16:43:40.940;0 days 00:00:00;PREBOOK;2024-06-01 16:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:08:00;1.71;DRIVER 34;8392WWCI01;2024-06-01 13:44:55.630;;
35451;Customer 4;Affaire;;5.251896864138305;-3.9343091434512325;2024-06-01 16:30:10.271;5.322617499477045;-4.0119979326148085;2024-06-01 17:02:44.271;0 days 00:00:00;PREBOOK;2024-06-01 16:30:00.000;Done;Done;1433.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:32:00;13.58;DRIVER 18;;2024-05-09 14:57:26.398;;
36658;Customer 1;Confort;;5.28356489918699;-3.97200383058066;2024-06-01 15:39:57.135;5.294263407186889;-3.9849242883067952;2024-06-01 17:55:37.102;0 days 00:00:00;PREBOOK;2024-06-01 15:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 02:15:00;5.63;DRIVER 33;8394WWCI01;2024-06-01 14:53:19.901;;
36655;Customer 22;Confort;;5.272882306126397;-3.977072650118857;2024-06-01 15:05:02.532;5.255494122307944;-3.9314740106731794;2024-06-01 15:37:20.982;0 days 00:00:00;PREBOOK;2024-06-01 15:00:00.000;Done;Done;1441.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:32:00;7.45;DRIVER 21;;2024-06-01 13:55:41.310;;
36651;Customer 1;Confort;;5.284632793972032;-3.9838362954186044;2024-06-01 14:18:45.347;5.290341124565106;-3.974218779421369;2024-06-01 14:45:14.101;0 days 00:02:00;ASAP;2024-06-01 13:51:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:26:00;3.38;DRIVER 25;AA327ALCI01;2024-06-01 13:37:47.131;;
36632;Customer 6;Affaire;;5.315230578309204;-4.018347586430966;2024-06-01 14:14:46.684;5.25633272637537;-3.9299939447609775;2024-06-01 15:16:39.268;0 days 00:00:00;PREBOOK;2024-06-01 14:00:00.000;Done;Done;1430.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 01:01:00;13.61;DRIVER 14;7674JT01;2024-05-31 22:58:53.548;;
36656;Customer 22;Affaire;;5.270276420317687;-3.9790631426327194;2024-06-01 14:08:34.241;5.256271041136844;-3.9330874727479705;2024-06-01 14:08:40.297;0 days 00:00:00;PREBOOK;2024-06-01 10:30:00.000;Done;Done;1441.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 21;;2024-06-01 13:59:36.604;;
36647;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
36648;Customer 1;Confort;;5.312083282248447;-3.9991137039459863;2024-06-01 13:43:27.945;5.2919027527678315;-3.9618591925292854;2024-06-01 15:45:38.415;0 days 00:55:00;ASAP;2024-06-01 13:29:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 02:02:00;8.03;DRIVER 34;8392WWCI01;2024-06-01 13:18:31.700;;
36646;Customer 1;Confort;;5.282171138564627;-3.9715438791940394;2024-06-01 12:25:39.385;5.285571103268244;-3.9724967330826804;2024-06-01 13:04:20.488;0 days 00:09:00;PREBOOK;2024-06-01 12:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:38:00;5.19;DRIVER 25;AA327ALCI01;2024-06-01 11:44:34.995;;
34630;Customer 14;Confort;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
36318;Customer 7;Affaire;;5.328464719707193;-4.009071436054597;;5.256947138726612;-3.931953163104392;;0 days 00:00:00;PREBOOK;2024-06-01 12:00:00.000;Cancelled;COA;1431.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:06:00;0.0;DRIVER 29;2929JT01;2024-05-27 10:30:33.180;;
34626;Customer 14;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
34661;Customer 14;Affaire;;5.257588702513828;-3.933381519943031;2024-06-01 11:47:54.592;5.333448420962846;-4.009420979250053;2024-06-01 12:29:14.557;0 days 00:00:00;PREBOOK;2024-06-01 11:15:00.000;Done;Done;1429.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:41:00;18.84;DRIVER 14;7674JT01;2024-04-23 08:21:07.246;;
34643;Customer 14;Confort;;5.256198441615289;-3.930890353584682;2024-06-01 11:44:24.821;5.348037142495948;-3.9750298452995847;2024-06-01 12:14:05.080;0 days 00:00:00;PREBOOK;2024-06-01 11:15:00.000;Done;Done;1429.0;22 - [2024-05-27 - 2024-06-03];Mobile ws;1;0 days 00:29:00;14.4;DRIVER 13;;2024-04-22 14:50:30.329;;
34660;Customer 14;Affaire;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
36122;Customer 14;Confort;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
34664;Customer 14;Affaire;;5.256893267626548;-3.934881766221829;2024-06-01 11:40:20.162;5.372231842008009;-3.9545370487011913;2024-06-01 12:37:02.926;0 days 00:00:00;PREBOOK;2024-06-01 11:15:00.000;Done;Done;1429.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:56:00;19.38;DRIVER 07;9354JU01;2024-04-23 08:29:41.148;;
36642;Customer 1;Confort;;5.296722892242898;-3.985917107236461;2024-06-01 11:38:07.331;5.284215779586146;-3.9750759772428284;2024-06-01 11:54:15.201;0 days 00:00:00;PREBOOK;2024-06-01 11:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:16:00;2.56;DRIVER 36;;2024-06-01 10:29:18.791;;
36644;Customer 1;Confort;;5.285281411022317;-3.9755226159354162;2024-06-01 11:27:21.125;5.313673205029005;-3.999777129084525;2024-06-01 11:27:30.592;0 days 00:00:00;PREBOOK;2024-06-01 10:15:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 34;8392WWCI01;2024-06-01 11:13:45.267;;
36639;Customer 1;Confort;;5.278665542004898;-3.974868544144633;2024-06-01 11:06:10.861;5.282649050364559;-3.985487791000889;2024-06-01 11:12:55.779;0 days 00:00:00;PREBOOK;2024-06-01 11:10:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:06:00;1.86;DRIVER 25;AA327ALCI01;2024-06-01 07:46:35.373;;
36226;Customer 4;premiere classe;;5.320793068662279;-4.015104321461191;2024-06-01 10:55:45.104;5.256226756201537;-3.9310147376966387;2024-06-01 11:45:07.195;0 days 00:00:00;PREBOOK;2024-06-01 10:30:00.000;Done;Done;1433.0;22 - [2024-05-27 - 2024-06-03];Booking screen;3;0 days 00:49:00;9.43;DRIVER 18;;2024-05-24 21:25:58.601;;
36643;Customer 1;Confort;;5.289992966212961;-3.970565483706071;2024-06-01 10:49:21.068;5.3021507230908576;-3.9867916955244387;2024-06-01 10:49:43.303;0 days 00:00:00;ASAP;2024-06-01 11:01:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 36;;2024-06-01 10:45:08.663;;
36641;Customer 1;Confort;;5.285737556373716;-3.971926761363331;2024-06-01 10:25:32.155;5.2915815711444285;-3.973302438102157;2024-06-01 10:25:36.896;0 days 00:00:00;ASAP;2024-06-01 10:38:18.100;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 36;;2024-06-01 10:00:09.391;;
36563;Customer 1;Confort;;5.271136680698614;-3.9726157844048027;2024-06-01 10:24:44.146;5.284317371378164;-3.9832655354021234;2024-06-01 10:50:43.773;0 days 00:14:00;PREBOOK;2024-06-01 10:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:20:00;1.96;DRIVER 25;AA327ALCI01;2024-05-31 14:08:17.530;;
36638;Customer 1;Confort;;5.284806470965594;-3.9814042796826885;2024-06-01 09:41:08.911;5.2708748771128136;-3.974159817333265;2024-06-01 09:57:52.812;0 days 00:04:00;PREBOOK;2024-06-01 09:45:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:12:00;2.03;DRIVER 36;;2024-06-01 07:45:19.108;;
36562;Customer 1;Confort;;5.28720001771806;-3.9861208817147036;2024-06-01 08:45:06.237;5.272810202658143;-3.9749955929402487;2024-06-01 08:54:09.246;0 days 00:00:00;PREBOOK;2024-06-01 08:45:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 02:12:00;2.02;DRIVER 25;AA327ALCI01;2024-05-31 14:07:26.310;;
36553;Customer 5;Affaire;;5.3227058102533205;-4.016128428686213;2024-06-01 07:38:10.877;5.255010685479772;-3.9353308097331117;2024-06-01 08:01:39.976;0 days 00:00:00;PREBOOK;2024-06-01 07:40:00.000;Done;Done;1427.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:23:00;13.8;DRIVER 29;2929JT01;2024-05-31 10:00:57.332;;
35978;Customer 7;Affaire;;5.3278616926990345;-4.00140045159861;2024-06-01 03:16:04.516;5.254820311870868;-3.9341913023375255;2024-06-01 03:41:50.843;0 days 00:00:00;PREBOOK;2024-06-01 03:00:00.000;Done;Done;1431.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:25:00;27.75;DRIVER 17;4539HC01;2024-05-20 18:05:43.597;;
36268;Customer 6;Affaire;;5.319933657800857;-4.014960849045339;2024-06-01 02:56:22.011;5.255572439443425;-3.9347296699561216;2024-06-01 03:19:59.522;0 days 00:00:00;PREBOOK;2024-06-01 03:00:00.000;Done;Done;1430.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:23:00;13.96;DRIVER 07;9354JU01;2024-05-25 17:42:49.967;;
36620;Customer 6;Affaire;;5.3122609733382875;-4.0177311640160385;2024-06-01 02:54:57.858;5.254968242832801;-3.935794595153633;2024-06-01 03:22:32.666;0 days 00:00:00;PREBOOK;2024-06-01 02:45:00.000;Done;Done;1430.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:27:00;13.44;DRIVER 23;3763KV01;2024-05-31 17:37:54.829;;
36380;Customer 5;Confort;;5.2573154858719695;-3.930268194306657;2024-06-01 00:29:55.670;5.325144460656463;-4.022500054682443;2024-06-01 00:30:25.803;0 days 00:00:00;PREBOOK;2024-05-31 23:05:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:00:00;0.0;DRIVER 40;;2024-05-27 18:56:50.589;;
36384;Customer 5;Confort;;5.255134024482838;-3.930962069130269;2024-06-01 00:29:03.595;5.324107744522879;-4.021884987415145;2024-06-01 00:54:00.018;0 days 00:00:00;PREBOOK;2024-05-31 22:55:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:24:00;13.95;DRIVER 29;2929JT01;2024-05-27 19:05:18.894;;
36215;Customer 6;Affaire;;5.315317766184871;-4.012247238120901;;5.254036154676708;-3.936453327018888;;0 days 00:00:00;PREBOOK;2024-05-31 23:55:00.000;Cancelled;COA;;22 - [2024-05-27 - 2024-06-03];Web Portal;2;0 days 00:45:00;1.49;DRIVER 23;3763KV01;2024-05-24 20:49:23.768;;
36216;Customer 6;Affaire;;5.3164211859042;-4.018083082712689;;5.2536973916359235;-3.9307955531700136;;0 days 00:00:00;PREBOOK;2024-05-31 23:55:00.000;Cancelled;COA;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 01:35:00;16.04;DRIVER 40;;2024-05-24 20:57:23.370;;
36617;Customer 6;Affaire;;5.255735549515798;-3.936852471664872;2024-05-31 23:46:09.536;5.314437903888056;-4.0145144683656016;2024-06-01 00:08:18.535;0 days 00:00:00;PREBOOK;2024-05-31 18:35:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:22:00;11.08;DRIVER 17;4539HC01;2024-05-31 17:02:18.562;;
36623;Customer 8;Confort;;5.255531904504672;-3.936625259902877;2024-05-31 23:36:25.116;5.296190629878995;-3.983221415666396;2024-05-31 23:55:23.876;0 days 00:00:00;PREBOOK;2024-05-31 23:00:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:18:00;3.09;DRIVER 07;9354JU01;2024-05-31 18:21:10.306;;
36086;Customer 4;Affaire;;5.323206213590686;-4.016054481866156;;5.254323003661319;-3.9282429113565236;;0 days 00:00:00;PREBOOK;2024-05-31 22:45:00.000;Cancelled;COA;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 01:57:00;2.99;DRIVER 23;3763KV01;2024-05-23 11:43:37.493;;
36496;Customer 5;VAN_or_unassigned;;5.320874318391944;-4.020815167537587;2024-05-31 21:09:51.740;5.2584661440992635;-3.931464245466993;2024-05-31 21:10:36.744;0 days 00:00:00;PREBOOK;2024-05-31 19:30:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;7;0 days 00:00:00;0.0;DRIVER 13;;2024-05-29 19:12:22.819;;
36545;Customer 6;Affaire;;5.316025655055279;-4.01901529294029;2024-05-31 20:35:10.100;5.2573614016265715;-3.9331798028121323;2024-05-31 21:10:50.846;0 days 00:00:00;PREBOOK;2024-05-31 20:30:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;3;0 days 00:35:00;14.37;DRIVER 05;738KB01;2024-05-31 08:42:40.898;;
36627;Customer 1;Confort;;5.292448839630292;-3.9831949356889726;2024-05-31 20:29:27.193;5.286533284906928;-3.9781648154409095;2024-05-31 20:59:15.789;0 days 00:18:00;PREBOOK;2024-05-31 20:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:29:00;1.45;DRIVER 08;8392WWCI01;2024-05-31 19:04:58.023;;
36224;Customer 4;premiere classe;;5.320132808906012;-4.0144416392019515;2024-05-31 20:03:21.618;5.254028261671136;-3.930665657636671;2024-05-31 20:39:07.509;0 days 00:00:00;PREBOOK;2024-05-31 20:00:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;2;0 days 00:35:00;5.16;DRIVER 23;3763KV01;2024-05-24 21:20:35.727;;
36169;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
36616;Customer 1;Confort;;5.286266042929393;-3.97405195044652;2024-05-31 18:15:51.781;5.292269005340011;-3.983268599492938;2024-05-31 19:01:52.614;0 days 00:07:00;PREBOOK;2024-05-31 18:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:31:00;1.87;DRIVER 36;;2024-05-31 16:14:46.778;;
36473;Customer 4;Affaire;;5.3197172350004776;-4.011695384607994;2024-05-31 17:40:08.197;5.256096191033679;-3.9326148879770293;2024-05-31 18:35:55.509;0 days 00:00:00;PREBOOK;2024-05-31 18:00:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:55:00;13.29;DRIVER 18;3558KV01;2024-05-29 12:40:25.254;;
36580;Customer 1;Confort;;5.2775353540737875;-3.974304106978884;;5.285686092993214;-3.986100814601329;;0 days 00:00:00;PREBOOK;2024-05-31 17:30:00.000;Cancelled;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:00:00;0.0;;;2024-05-31 15:10:22.945;;
35370;Customer 4;VAN_or_unassigned;;5.3251662601513585;-4.015276467903024;2024-05-31 17:27:56.859;5.251991073622968;-3.9275996697693576;2024-05-31 17:28:03.394;0 days 00:00:00;PREBOOK;2024-05-31 16:30:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:00:00;0.0;DRIVER 13;;2024-05-08 00:16:44.799;;
36576;Customer 1;Confort;;5.295105618894796;-3.983570224452677;2024-05-31 17:09:54.854;5.284289779944759;-3.9746804838154643;2024-05-31 17:43:16.040;0 days 00:10:00;PREBOOK;2024-05-31 17:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:33:00;3.75;DRIVER 38;8390WWCI01;2024-05-31 14:32:44.092;;
36581;Customer 3;Confort;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
36538;Customer 6;Affaire;;5.318953632934787;-4.013209192309628;;5.257368525334309;-3.9293285035152037;;0 days 00:00:00;PREBOOK;2024-05-31 17:00:00.000;Cancelled;COA;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 01:14:00;0.0;DRIVER 07;9354JU01;2024-05-30 19:44:25.688;;
36575;Customer 1;Confort;;5.284744036724003;-3.9774460768585502;2024-05-31 16:17:32.730;5.298622418426395;-3.9869091805493646;2024-05-31 16:34:32.113;0 days 00:01:00;PREBOOK;2024-05-31 15:40:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:16:00;2.74;DRIVER 38;8390WWCI01;2024-05-31 14:30:59.178;;
36579;Customer 1;Confort;;5.28317619920364;-3.986372188796868;;5.275473213699212;-3.9734335416856608;;0 days 00:00:00;PREBOOK;2024-05-31 16:10:00.000;Cancelled;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:00:00;0.0;;;2024-05-31 15:09:42.228;;
36578;Customer 3;Confort;;5.340073512771444;-4.110830214055083;2024-05-31 16:09:16.317;5.2956727451638645;-3.989702062185633;2024-05-31 17:54:09.394;0 days 00:00:00;ASAP;2024-05-31 15:55:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;3;0 days 01:44:00;33.15;DRIVER 15;123JS01;2024-05-31 14:48:05.436;;
36404;Customer 24;Confort;;5.2568799577440695;-3.9350137921819646;2024-05-31 15:49:28.845;5.313818893732173;-4.047748066635737;2024-05-31 17:04:01.239;0 days 00:02:00;PREBOOK;2024-05-31 15:40:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 01:14:00;25.26;DRIVER 05;738KB01;2024-05-28 00:16:02.347;;
36387;Customer 5;Confort;;5.253608300930868;-3.9353427441866478;;5.327126471890284;-4.019014564069458;;0 days 00:00:00;PREBOOK;2024-05-31 15:40:00.000;Cancelled;COA;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 01:17:00;3.91;DRIVER 27;157JR01;2024-05-27 19:12:28.071;;
36389;Customer 5;Confort;;5.254201822945035;-3.9324066597231857;2024-05-31 14:36:38.159;5.328309556194007;-4.017342792723479;2024-05-31 15:19:03.858;0 days 00:00:00;PREBOOK;2024-05-31 13:45:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:42:00;14.02;DRIVER 15;123JS01;2024-05-27 19:17:43.996;;
36554;Customer 11;Confort;;5.291039278368361;-3.9979274414326724;2024-05-31 14:25:19.557;5.293136104138207;-3.9961166141594737;2024-05-31 16:00:42.709;0 days 00:00:00;PREBOOK;2024-05-31 14:00:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 01:35:00;10.82;DRIVER 21;2929JT01;2024-05-31 10:50:21.955;;
36560;Customer 5;Affaire;;5.252822106772977;-3.9327963586299144;2024-05-31 13:40:16.464;5.325493403497568;-4.014913465123485;2024-05-31 14:26:46.051;0 days 00:00:00;PREBOOK;2024-05-31 13:20:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:46:00;14.17;DRIVER 20;9354JU01;2024-05-31 12:21:17.546;;
36556;Customer 3;Confort;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
35112;Customer 14;Confort;Pont HKB: 500.00;;;;;;;;;;;;;;;;;;;;;;
36557;Customer 3;Confort;;5.277948296616849;-3.977179805917406;2024-05-31 11:51:33.145;5.2922189925279675;-3.9967418860817006;2024-05-31 11:59:33.466;0 days 00:01:00;ASAP;2024-05-31 12:10:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:08:00;2.28;DRIVER 20;9354JU01;2024-05-31 11:08:09.009;;
36558;Customer 3;Monospace;;5.298034007244578;-3.9670088927769678;2024-05-31 11:48:19.164;5.2908706909343115;-3.9912463668393676;2024-05-31 12:12:00.484;0 days 00:00:00;ASAP;2024-05-31 12:17:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;3;0 days 00:23:00;4.5;DRIVER 13;738KB01;2024-05-31 11:13:37.180;;
36555;Customer 1;Confort;;5.285713466073685;-3.975889170456065;2024-05-31 11:36:40.096;5.2859326190707145;-3.988267373137927;2024-05-31 11:52:28.599;0 days 00:00:00;PREBOOK;2024-05-31 11:40:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:14:00;2.66;DRIVER 32;AA-996-FG-01;2024-05-31 10:54:58.041;;
36180;Customer 1;Confort;;5.347770326181197;-3.875298866943526;2024-05-31 11:09:17.364;5.285723883505654;-3.9871350119240376;2024-05-31 12:22:00.293;0 days 00:00:00;PREBOOK;2024-05-31 10:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 01:12:00;18.18;DRIVER 38;8390WWCI01;2024-05-24 15:59:21.354;;
36544;Customer 3;VAN_or_unassigned;;5.3321818375514445;-4.000667554339584;2024-05-31 11:07:06.838;5.2944977220186935;-3.9879982731584014;2024-05-31 11:42:16.559;0 days 00:00:00;ASAP;2024-05-31 08:48:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;2;0 days 00:35:00;9.74;DRIVER 15;123JS01;2024-05-31 07:47:44.989;;
36530;Customer 1;Confort;;5.2845397790570425;-3.976072657545873;2024-05-31 10:58:09.012;5.286023740170907;-3.9857534357713766;2024-05-31 11:55:11.248;0 days 00:09:00;PREBOOK;2024-05-31 10:40:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:57:00;8.41;DRIVER 36;;2024-05-30 13:45:05.119;;
36552;Customer 24;Confort;;5.3215862467389305;-4.011504096377965;2024-05-31 10:50:59.670;5.324963039319972;-4.020959328078703;2024-05-31 11:12:36.655;0 days 00:00:00;PREBOOK;2024-05-31 11:10:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:02:00;0.54;DRIVER 27;157JR01;2024-05-31 09:33:47.595;;
36549;Customer 1;Confort;;5.286211990821079;-3.971594592128921;2024-05-31 10:44:41.837;5.286266620096241;-3.983262309409766;2024-05-31 10:46:30.870;0 days 00:23:00;PREBOOK;2024-05-31 10:00:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:37:00;3.38;DRIVER 36;;2024-05-31 09:08:46.438;;
36550;Customer 1;Confort;;5.286061144045617;-3.9737569516708127;2024-05-31 10:42:38.122;5.287848419357816;-3.9883007140489433;2024-05-31 10:56:29.113;0 days 00:01:00;PREBOOK;2024-05-31 10:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:13:00;0.93;DRIVER 25;AA-327-AL-CI01;2024-05-31 09:10:54.915;;
36548;Customer 5;Affaire;;5.324500373496387;-4.020360036413479;2024-05-31 10:36:07.686;5.25460272415354;-3.931528384542784;2024-05-31 11:21:31.253;0 days 00:00:00;ASAP;2024-05-31 10:07:00.000;Done;Done;;22 - [2024-05-27 - 2024-06-03];Booking screen;1;0 days 00:45:00;13.58;DRIVER 20;9354JU01;2024-05-31 09:02:14.910;;
36547;Customer 1;Confort;;5.301381019340318;-3.9851845391348215;2024-05-31 10:14:07.547;5.2830262388020675;-3.985539283773165;2024-05-31 10:23:03.890;0 days 00:00:00;PREBOOK;2024-05-31 10:30:00.000;Done;Done;1424.0;22 - [2024-05-27 - 2024-06-03];Web Portal;1;0 days 00:08:00;1.36;DRIVER 25;AA-327-AL-CI01;2024-05-31 08:53:36.966;;
